SetName,Cycle,Time_S,Temperature,XSize_um,YSize_um,XDisplacement_um,YDisplacement_um,XForce_mN,YForce_mN
PreconditioningB,2-Stretch,291.32,36.8,8567,10938,934,963,54.2,93.6
PreconditioningB,2-Stretch,291.38,36.8,8574,10944,941,969,52.7,95.9
PreconditioningB,2-Stretch,291.45,36.8,8583,10953,950,978,55.7,95.9
PreconditioningB,2-Stretch,291.52,36.8,8591,10961,958,986,58,97.3
PreconditioningB,2-Stretch,291.58,36.8,8599,10969,966,994,58.8,98.8
PreconditioningB,2-Stretch,291.65,36.8,8606,10978,973,1003,61.8,100.3
PreconditioningB,2-Stretch,291.72,36.8,8614,10986,981,1011,64,100.3
PreconditioningB,2-Stretch,291.78,36.8,8622,10994,989,1019,65.5,103.3
PreconditioningB,2-Stretch,291.85,36.8,8630,11002,997,1027,67.8,104.8
PreconditioningB,2-Stretch,291.92,36.8,8639,11010,1006,1035,70,104.8
PreconditioningB,2-Stretch,291.98,36.8,8647,11017,1014,1042,71.5,109.3
PreconditioningB,2-Stretch,292.05,36.8,8655,11026,1022,1051,74.5,110
PreconditioningB,2-Stretch,292.12,36.8,8664,11035,1031,1060,77.5,111.5
PreconditioningB,2-Stretch,292.18,36.8,8671,11042,1038,1067,80.5,115.3
PreconditioningB,2-Stretch,292.25,36.8,8678,11051,1045,1076,82.8,116.7
PreconditioningB,2-Stretch,292.32,36.8,8687,11059,1054,1084,86.6,117.5
PreconditioningB,2-Stretch,292.38,36.8,8694,11067,1061,1092,90.3,119
PreconditioningB,2-Stretch,292.45,36.8,8703,11074,1070,1099,94.8,122
PreconditioningB,2-Stretch,292.52,36.8,8712,11083,1079,1108,99.3,123.5
PreconditioningB,2-Stretch,292.58,36.8,8719,11090,1086,1115,102.3,125.7
PreconditioningB,2-Stretch,292.65,36.8,8728,11099,1095,1124,107.6,129.4
PreconditioningB,2-Stretch,292.72,36.8,8736,11108,1103,1133,112.9,132.4
PreconditioningB,2-Stretch,292.78,36.8,8742,11115,1109,1140,116.6,134.7
PreconditioningB,2-Stretch,292.85,36.8,8751,11124,1118,1149,121.9,138.4
PreconditioningB,2-Stretch,292.92,36.8,8759,11133,1126,1158,129.4,142.1
PreconditioningB,2-Stretch,292.98,36.8,8767,11138,1134,1163,134.7,138.4
PreconditioningB,2-Stretch,293.05,36.8,8775,11147,1142,1172,139.9,146.6
PreconditioningB,2-Stretch,293.12,36.8,8784,11156,1151,1181,148.2,150.3
PreconditioningB,2-Stretch,293.18,36.8,8792,11163,1159,1188,155,153.3
PreconditioningB,2-Stretch,293.25,36.8,8800,11172,1167,1197,162.5,158.5
PreconditioningB,2-Stretch,293.32,36.8,8807,11180,1174,1205,170.7,161.5
PreconditioningB,2-Stretch,293.38,36.8,8815,11188,1182,1213,176.8,165.2
PreconditioningB,2-Stretch,293.45,36.8,8824,11196,1191,1221,185.8,169.7
PreconditioningB,2-Stretch,293.52,36.8,8832,11204,1199,1229,195.6,172.7
PreconditioningB,2-Stretch,293.58,36.8,8840,11211,1207,1236,204.6,177.9
PreconditioningB,2-Stretch,293.65,36.8,8848,11220,1215,1245,215.1,182.4
PreconditioningB,2-Stretch,293.72,36.8,8857,11228,1224,1253,226.4,187.6
PreconditioningB,2-Stretch,293.78,36.8,8863,11236,1230,1261,236.9,192.8
PreconditioningB,2-Stretch,293.85,36.8,8872,11244,1239,1269,247.4,197.3
PreconditioningB,2-Stretch,293.92,36.8,8881,11253,1248,1278,260.9,201.8
PreconditioningB,2-Stretch,293.98,36.8,8888,11259,1255,1284,273,207.8
PreconditioningB,2-Stretch,294.05,36.8,8897,11268,1264,1293,287.3,214.5
PreconditioningB,2-Stretch,294.12,36.8,8905,11277,1272,1302,303,219.7
PreconditioningB,2-Stretch,294.18,36.8,8913,11284,1280,1309,316.6,226.4
PreconditioningB,2-Stretch,294.25,36.8,8921,11293,1288,1318,333.9,234.6
PreconditioningB,2-Stretch,294.32,36.8,8929,11302,1296,1327,349.6,240.6
PreconditioningB,2-Stretch,294.38,36.8,8937,11309,1304,1334,365.4,246.6
PreconditioningB,2-Stretch,294.45,36.8,8945,11317,1312,1342,382,254
PreconditioningB,2-Stretch,294.52,36.8,8954,11325,1321,1350,403,263.7
PreconditioningB,2-Stretch,294.58,36.8,8960,11333,1327,1358,420.3,270.4
PreconditioningB,2-Stretch,294.65,36.8,8969,11341,1336,1366,441.3,277.9
PreconditioningB,2-Stretch,294.72,36.8,8977,11350,1344,1375,463.1,288.3
PreconditioningB,2-Stretch,294.78,36.8,8985,11357,1352,1382,482.7,295.8
PreconditioningB,2-Stretch,294.85,36.8,8992,11364,1359,1389,505.2,307.7
PreconditioningB,2-Stretch,294.92,36.8,9001,11373,1368,1398,530,313.7
PreconditioningB,2-Stretch,294.98,36.8,9008,11380,1375,1405,552.6,322.7
PreconditioningB,2-Stretch,295.05,36.8,9016,11389,1383,1414,578.9,334.6
PreconditioningB,2-Stretch,295.12,36.8,9025,11398,1392,1423,605.2,345.8
PreconditioningB,2-Stretch,295.18,36.8,9031,11404,1398,1429,628.5,352.5
PreconditioningB,2-Stretch,295.25,36.8,9038,11412,1405,1437,653.3,363.7
PreconditioningB,2-Stretch,295.32,36.8,9045,11421,1412,1446,679.6,374.1
PreconditioningB,2-Stretch,295.38,36.8,9047,11428,1414,1453,700.7,383.1
PreconditioningB,2-Stretch,295.45,36.8,9047,11437,1414,1462,703.7,388.3
PreconditioningB,2-Stretch,295.52,36.8,9047,11444,1414,1469,708.9,388.3
PreconditioningB,2-Stretch,295.58,36.8,9047,11452,1414,1477,711.2,392.1
PreconditioningB,2-Stretch,295.65,36.8,9044,11460,1411,1485,715,400.3
PreconditioningB,2-Stretch,295.72,36.8,9040,11469,1407,1494,705.2,401
PreconditioningB,2-Stretch,295.78,36.8,9040,11476,1407,1501,703.7,402.5
PreconditioningB,2-Stretch,295.85,36.8,9040,11483,1407,1508,708.2,414.4
PreconditioningB,2-Stretch,295.92,36.8,9038,11492,1405,1517,712,415.2
PreconditioningB,2-Stretch,295.98,36.8,9036,11500,1403,1525,708.9,416.7
PreconditioningB,2-Stretch,296.05,36.8,9035,11508,1402,1533,715,424.1
PreconditioningB,2-Stretch,296.12,36.8,9031,11516,1398,1541,708.2,422.6
PreconditioningB,2-Stretch,296.18,36.8,9031,11523,1398,1548,708.9,425.6
PreconditioningB,2-Stretch,296.25,36.8,9029,11532,1396,1557,712.7,433.1
PreconditioningB,2-Stretch,296.32,36.8,9027,11540,1394,1565,708.2,435.3
PreconditioningB,2-Stretch,296.38,36.8,9027,11546,1394,1571,714.2,438.3
PreconditioningB,2-Stretch,296.45,36.8,9022,11555,1389,1580,712,444.3
PreconditioningB,2-Stretch,296.52,36.8,9022,11564,1389,1589,712,445.8
PreconditioningB,2-Stretch,296.58,36.8,9020,11570,1387,1595,712.7,448.8
PreconditioningB,2-Stretch,296.65,36.8,9018,11579,1385,1604,711.2,447.3
PreconditioningB,2-Stretch,296.72,36.8,9016,11587,1383,1612,714.2,460.7
PreconditioningB,2-Stretch,296.78,36.8,9012,11595,1379,1620,709.7,465.2
PreconditioningB,2-Stretch,296.85,36.8,9012,11602,1379,1627,708.9,465.9
PreconditioningB,2-Stretch,296.92,36.8,9009,11611,1376,1636,714.2,471.9
PreconditioningB,2-Stretch,296.98,36.8,9006,11618,1373,1643,707.4,474.1
PreconditioningB,2-Stretch,297.05,36.8,9006,11626,1373,1651,713.5,478.6
PreconditioningB,2-Stretch,297.12,36.8,9001,11634,1368,1659,714.2,484.6
PreconditioningB,2-Stretch,297.18,36.8,8999,11642,1366,1667,708.2,486.8
PreconditioningB,2-Stretch,297.25,36.8,8999,11649,1366,1674,708.9,498
PreconditioningB,2-Stretch,297.32,36.8,8998,11658,1365,1683,715,504.7
PreconditioningB,2-Stretch,297.38,36.8,8993,11665,1360,1690,714.2,502.5
PreconditioningB,2-Stretch,297.45,36.8,8990,11672,1357,1697,709.7,504
PreconditioningB,2-Stretch,297.52,36.8,8990,11681,1357,1706,714.2,507.7
PreconditioningB,2-Stretch,297.58,36.8,8986,11689,1353,1714,711.2,515.2
PreconditioningB,2-Stretch,297.65,36.8,8986,11697,1353,1722,710.4,525.6
PreconditioningB,2-Stretch,297.72,36.8,8983,11705,1350,1730,718,529.3
PreconditioningB,2-Stretch,297.78,36.8,8979,11712,1346,1737,718.7,531.6
PreconditioningB,2-Stretch,297.85,36.8,8974,11719,1341,1744,704.4,527.8
PreconditioningB,2-Stretch,297.92,36.8,8974,11728,1341,1753,707.4,533.1
PreconditioningB,2-Stretch,297.98,36.8,8973,11734,1340,1759,710.4,546.5
PreconditioningB,2-Stretch,298.05,36.8,8972,11742,1339,1767,716.5,553.2
PreconditioningB,2-Stretch,298.12,36.8,8967,11750,1334,1775,715,556.9
PreconditioningB,2-Stretch,298.18,36.8,8964,11758,1331,1783,705.9,556.2
PreconditioningB,2-Stretch,298.25,36.8,8963,11764,1330,1789,714.2,562.2
PreconditioningB,2-Stretch,298.32,36.8,8959,11773,1326,1798,713.5,565.9
PreconditioningB,2-Stretch,298.38,36.8,8957,11780,1324,1805,709.7,568.9
PreconditioningB,2-Stretch,298.45,36.8,8956,11788,1323,1813,712.7,580.1
PreconditioningB,2-Stretch,298.52,36.8,8952,11794,1319,1819,712,583.8
PreconditioningB,2-Stretch,298.58,36.8,8950,11802,1317,1827,713.5,585.3
PreconditioningB,2-Stretch,298.65,36.8,8947,11809,1314,1834,707.4,591.3
PreconditioningB,2-Stretch,298.72,36.8,8946,11817,1313,1842,714.2,596.5
PreconditioningB,2-Stretch,298.78,36.8,8942,11823,1309,1848,712,601.7
PreconditioningB,2-Stretch,298.85,36.8,8937,11830,1304,1855,713.5,603.9
PreconditioningB,2-Stretch,298.92,36.8,8936,11839,1303,1864,705.2,609.2
PreconditioningB,2-Stretch,298.98,36.8,8936,11845,1303,1870,712.7,615.1
PreconditioningB,2-Stretch,299.05,36.8,8931,11852,1298,1877,712,621.8
PreconditioningB,2-Stretch,299.12,36.8,8930,11860,1297,1885,712,627.8
PreconditioningB,2-Stretch,299.18,36.8,8927,11867,1294,1892,712.7,642.7
PreconditioningB,2-Stretch,299.25,36.8,8925,11874,1292,1899,706.7,637.5
PreconditioningB,2-Stretch,299.32,36.8,8924,11880,1291,1905,715.7,645
PreconditioningB,2-Stretch,299.38,36.8,8919,11886,1286,1911,713.5,648
PreconditioningB,2-Stretch,299.45,36.8,8916,11893,1283,1918,710.4,650.2
PreconditioningB,2-Stretch,299.52,36.8,8915,11901,1282,1926,712,671.8
PreconditioningB,2-Stretch,299.58,36.8,8913,11906,1280,1931,713.5,671.8
PreconditioningB,2-Stretch,299.65,36.8,8908,11911,1275,1936,717.2,662.9
PreconditioningB,2-Stretch,299.72,36.8,8907,11917,1274,1942,707.4,668.1
PreconditioningB,2-Stretch,299.78,36.8,8905,11923,1272,1948,713.5,677.1
PreconditioningB,2-Stretch,299.85,36.8,8903,11930,1270,1955,711.2,678.5
PreconditioningB,2-Stretch,299.92,36.8,8900,11935,1267,1960,712,686.8
PreconditioningB,2-Stretch,299.98,36.8,8900,11937,1267,1962,710.4,687.5
PreconditioningB,2-Stretch,300.05,36.8,8900,11939,1267,1964,711.2,692
PreconditioningB,2-Stretch,300.12,36.8,8899,11939,1266,1964,710.4,689.7
PreconditioningB,2-Stretch,300.18,36.8,8899,11941,1266,1966,710.4,692
PreconditioningB,2-Stretch,300.25,36.8,8897,11941,1264,1966,709.7,685.3
PreconditioningB,2-Stretch,300.32,36.8,8897,11942,1264,1967,709.7,696.5
PreconditioningB,2-Stretch,300.38,36.8,8897,11944,1264,1969,708.9,691.2
PreconditioningB,2-Stretch,300.45,36.8,8897,11944,1264,1969,708.2,689.7
PreconditioningB,2-Stretch,300.52,36.8,8897,11945,1264,1970,711.2,692
PreconditioningB,2-Stretch,300.58,36.8,8897,11946,1264,1971,711.2,697.2
PreconditioningB,2-Stretch,300.65,36.8,8897,11947,1264,1972,711.2,695.7
PreconditioningB,2-Stretch,300.72,36.8,8894,11947,1261,1972,707.4,686.8
PreconditioningB,2-Stretch,300.78,36.8,8894,11950,1261,1975,705.2,695.7
PreconditioningB,2-Stretch,300.85,36.8,8894,11951,1261,1976,703.7,694.2
PreconditioningB,2-Stretch,300.92,36.8,8894,11951,1261,1976,704.4,688.2
PreconditioningB,2-Stretch,300.98,36.8,8894,11953,1261,1978,703.7,694.2
PreconditioningB,2-Stretch,301.05,36.8,8894,11954,1261,1979,702.2,702.4
PreconditioningB,2-Stretch,301.12,36.8,8894,11954,1261,1979,712,694.2
PreconditioningB,2-Stretch,301.18,36.8,8894,11954,1261,1979,710.4,695.7
PreconditioningB,2-Stretch,301.25,36.8,8894,11954,1261,1979,710.4,695.7
PreconditioningB,2-Stretch,301.32,36.8,8894,11954,1261,1979,710.4,695
PreconditioningB,2-Stretch,301.38,36.8,8894,11954,1261,1979,708.9,694.2
PreconditioningB,2-Stretch,301.45,36.8,8894,11954,1261,1979,708.9,695
PreconditioningB,2-Stretch,301.52,36.8,8894,11954,1261,1979,708.9,696.5
PreconditioningB,2-Stretch,301.58,36.8,8894,11954,1261,1979,706.7,695
PreconditioningB,2-Stretch,301.65,36.8,8894,11954,1261,1979,708.2,692.7
PreconditioningB,2-Stretch,301.72,36.8,8894,11954,1261,1979,708.2,693.5
PreconditioningB,2-Stretch,301.78,36.8,8894,11954,1261,1979,707.4,692.7
PreconditioningB,2-Stretch,301.85,36.8,8894,11954,1261,1979,708.9,691.2
PreconditioningB,2-Stretch,301.92,36.8,8894,11954,1261,1979,708.2,691.2
PreconditioningB,2-Stretch,301.98,36.8,8894,11954,1261,1979,706.7,691.2
PreconditioningB,2-Stretch,302.05,36.8,8894,11954,1261,1979,705.9,690.5
PreconditioningB,2-Stretch,302.12,36.8,8894,11954,1261,1979,707.4,691.2
PreconditioningB,2-Stretch,302.18,36.8,8894,11954,1261,1979,708.9,691.2
PreconditioningB,2-Stretch,302.25,36.8,8894,11954,1261,1979,708.2,689.7
PreconditioningB,2-Stretch,302.32,36.8,8894,11954,1261,1979,706.7,689.7
PreconditioningB,2-Stretch,302.38,36.8,8894,11954,1261,1979,705.9,689.7
PreconditioningB,2-Stretch,302.45,36.8,8894,11954,1261,1979,706.7,688.2
PreconditioningB,2-Stretch,302.52,36.8,8894,11958,1261,1983,705.2,685.3
PreconditioningB,2-Stretch,302.58,36.8,8894,11962,1261,1987,708.9,695.7
PreconditioningB,2-Stretch,302.65,36.8,8892,11962,1259,1987,712,699.4
PreconditioningB,2-Stretch,302.72,36.8,8892,11962,1259,1987,706.7,695
PreconditioningB,2-Stretch,302.78,36.8,8892,11962,1259,1987,707.4,695
PreconditioningB,2-Stretch,302.85,36.8,8892,11962,1259,1987,707.4,696.5
PreconditioningB,2-Stretch,302.92,36.8,8892,11962,1259,1987,707.4,695.7
PreconditioningB,2-Stretch,302.98,36.8,8892,11962,1259,1987,706.7,694.2
PreconditioningB,2-Stretch,303.05,36.8,8892,11962,1259,1987,706.7,695
PreconditioningB,2-Stretch,303.12,36.8,8892,11962,1259,1987,708.2,696.5
PreconditioningB,2-Stretch,303.18,36.8,8892,11962,1259,1987,708.2,693.5
PreconditioningB,2-Stretch,303.25,36.8,8892,11962,1259,1987,707.4,692.7
PreconditioningB,2-Stretch,303.32,36.8,8892,11962,1259,1987,705.9,693.5
PreconditioningB,2-Stretch,303.38,36.8,8892,11962,1259,1987,706.7,692.7
PreconditioningB,2-Stretch,303.45,36.8,8892,11962,1259,1987,708.2,692
PreconditioningB,2-Stretch,303.52,36.8,8892,11962,1259,1987,707.4,691.2
PreconditioningB,2-Stretch,303.58,36.8,8892,11962,1259,1987,706.7,691.2
PreconditioningB,2-Recover,303.65,36.8,8892,11962,1259,1987,705.9,692
PreconditioningB,2-Recover,303.72,36.8,8884,11954,1251,1979,691.7,682.3
PreconditioningB,2-Recover,303.78,36.8,8876,11947,1243,1972,661.6,661.4
PreconditioningB,2-Recover,303.85,36.8,8868,11938,1235,1963,627.8,636
PreconditioningB,2-Recover,303.92,36.8,8859,11930,1226,1955,596.9,612.9
PreconditioningB,2-Recover,303.98,36.8,8852,11922,1219,1947,572.9,593.5
PreconditioningB,2-Recover,304.05,36.8,8843,11914,1210,1939,544.3,573.4
PreconditioningB,2-Recover,304.12,36.8,8834,11905,1201,1930,518.8,551.7
PreconditioningB,2-Recover,304.18,36.8,8827,11897,1194,1922,498.5,534.6
PreconditioningB,2-Recover,304.25,36.8,8818,11889,1185,1914,472.9,517.4
PreconditioningB,2-Recover,304.32,36.8,8811,11882,1178,1907,454.1,502.5
PreconditioningB,2-Recover,304.38,36.8,8803,11875,1170,1900,438.3,490.5
PreconditioningB,2-Recover,304.45,36.8,8795,11866,1162,1891,414.3,469.6
PreconditioningB,2-Recover,304.52,36.8,8786,11858,1153,1883,397.8,454
PreconditioningB,2-Recover,304.58,36.8,8778,11850,1145,1875,382,442.8
PreconditioningB,2-Recover,304.65,36.8,8770,11842,1137,1867,363.2,428.6
PreconditioningB,2-Recover,304.72,36.8,8762,11833,1129,1858,347.4,414.4
PreconditioningB,2-Recover,304.78,36.8,8755,11826,1122,1851,333.9,404.7
PreconditioningB,2-Recover,304.85,36.8,8746,11818,1113,1843,318.1,391.3
PreconditioningB,2-Recover,304.92,36.8,8738,11809,1105,1834,303.8,378.6
PreconditioningB,2-Recover,304.98,36.8,8730,11802,1097,1827,291.8,366.7
PreconditioningB,2-Recover,305.05,36.8,8723,11793,1090,1818,278.2,356.2
PreconditioningB,2-Recover,305.12,36.8,8714,11784,1081,1809,268.5,345
PreconditioningB,2-Recover,305.18,36.8,8707,11778,1074,1803,255.7,334.6
PreconditioningB,2-Recover,305.25,36.8,8698,11769,1065,1794,245.2,325.7
PreconditioningB,2-Recover,305.32,36.8,8690,11761,1057,1786,236.1,314.5
PreconditioningB,2-Recover,305.38,36.8,8683,11753,1050,1778,228.6,308.5
PreconditioningB,2-Recover,305.45,36.8,8674,11746,1041,1771,215.8,298
PreconditioningB,2-Recover,305.52,36.8,8666,11737,1033,1762,207.6,295.1
PreconditioningB,2-Recover,305.58,36.8,8659,11730,1026,1755,199.3,283.1
PreconditioningB,2-Recover,305.65,36.8,8650,11721,1017,1746,189.5,274.2
PreconditioningB,2-Recover,305.72,36.8,8642,11714,1009,1739,182,266
PreconditioningB,2-Recover,305.78,36.8,8635,11707,1002,1732,181.3,251.8
PreconditioningB,2-Recover,305.85,36.8,8626,11698,993,1723,168.5,251
PreconditioningB,2-Recover,305.92,36.8,8618,11689,985,1714,163.2,243.6
PreconditioningB,2-Recover,305.98,36.8,8611,11684,978,1709,155.7,239.9
PreconditioningB,2-Recover,306.05,36.8,8604,11675,971,1700,152,235.4
PreconditioningB,2-Recover,306.12,36.8,8595,11666,962,1691,145.9,227.9
PreconditioningB,2-Recover,306.18,36.8,8590,11659,957,1684,140.7,221.9
PreconditioningB,2-Recover,306.25,36.8,8581,11652,948,1677,135.4,218.2
PreconditioningB,2-Recover,306.32,36.8,8574,11644,941,1669,128.7,211.5
PreconditioningB,2-Recover,306.38,36.8,8567,11636,934,1661,124.1,208.5
PreconditioningB,2-Recover,306.45,36.8,8559,11628,926,1653,121.1,201.8
PreconditioningB,2-Recover,306.52,36.8,8550,11619,917,1644,116.6,198.1
PreconditioningB,2-Recover,306.58,36.8,8544,11612,911,1637,113.6,192.8
PreconditioningB,2-Recover,306.65,36.8,8536,11604,903,1629,109.9,191.4
PreconditioningB,2-Recover,306.72,36.8,8528,11595,895,1620,105.4,186.1
PreconditioningB,2-Recover,306.78,36.8,8522,11590,889,1615,103.1,182.4
PreconditioningB,2-Recover,306.85,36.8,8514,11582,881,1607,99.3,177.2
PreconditioningB,2-Recover,306.92,36.8,8506,11573,873,1598,95.6,177.2
PreconditioningB,2-Recover,306.98,36.8,8501,11567,868,1592,92.6,171.2
PreconditioningB,2-Recover,307.05,36.8,8492,11558,859,1583,89.6,169.7
PreconditioningB,2-Recover,307.12,36.8,8484,11550,851,1575,88.1,166
PreconditioningB,2-Recover,307.18,36.8,8479,11542,846,1567,85.8,160.8
PreconditioningB,2-Recover,307.25,36.8,8471,11534,838,1559,80.5,160
PreconditioningB,2-Recover,307.32,36.8,8463,11526,830,1551,80.5,155.5
PreconditioningB,2-Recover,307.38,36.8,8457,11519,824,1544,76.8,154.1
PreconditioningB,2-Recover,307.45,36.8,8449,11512,816,1537,75.3,151.1
PreconditioningB,2-Recover,307.52,36.8,8442,11503,809,1528,71.5,148.8
PreconditioningB,2-Recover,307.58,36.8,8435,11497,802,1522,71.5,145.1
PreconditioningB,2-Recover,307.65,36.8,8428,11488,795,1513,77.5,132.4
PreconditioningB,2-Recover,307.72,36.8,8420,11481,787,1506,67,139.9
PreconditioningB,2-Recover,307.78,36.8,8414,11474,781,1499,64.8,137.6
PreconditioningB,2-Recover,307.85,36.8,8407,11466,774,1491,61.8,136.9
PreconditioningB,2-Recover,307.92,36.8,8400,11458,767,1483,61,133.2
PreconditioningB,2-Recover,307.98,36.8,8393,11451,760,1476,61,133.2
PreconditioningB,2-Recover,308.05,36.8,8385,11444,752,1469,58,136.1
PreconditioningB,2-Recover,308.12,36.8,8378,11436,745,1461,56.5,128.7
PreconditioningB,2-Recover,308.18,36.8,8371,11429,738,1454,57.2,127.9
PreconditioningB,2-Recover,308.25,36.8,8364,11421,731,1446,56.5,124.2
PreconditioningB,2-Recover,308.32,36.8,8357,11412,724,1437,55.7,121.2
PreconditioningB,2-Recover,308.38,36.8,8351,11406,718,1431,54.2,124.2
PreconditioningB,2-Recover,308.45,36.8,8344,11397,711,1422,52,119.7
PreconditioningB,2-Recover,308.52,36.8,8338,11390,705,1415,51.2,115.3
PreconditioningB,2-Recover,308.58,36.8,8333,11383,700,1408,51.2,117.5
PreconditioningB,2-Recover,308.65,36.8,8326,11376,693,1401,49.7,111.5
PreconditioningB,2-Recover,308.72,36.8,8318,11368,685,1393,49.7,115.3
PreconditioningB,2-Recover,308.78,36.8,8312,11360,679,1385,49.7,117.5
PreconditioningB,2-Recover,308.85,36.8,8305,11353,672,1378,45.2,112.3
PreconditioningB,2-Recover,308.92,36.8,8297,11345,664,1370,46,108.5
PreconditioningB,2-Recover,308.98,36.8,8292,11338,659,1363,44.5,107
PreconditioningB,2-Recover,309.05,36.8,8285,11332,652,1357,44.5,103.3
PreconditioningB,2-Recover,309.12,36.8,8278,11323,645,1348,39.2,97.3
PreconditioningB,2-Recover,309.18,36.8,8272,11316,639,1341,42.2,105.6
PreconditioningB,2-Recover,309.25,36.8,8265,11309,632,1334,43.7,105.6
PreconditioningB,2-Recover,309.32,36.8,8258,11302,625,1327,40.7,101.8
PreconditioningB,2-Recover,309.38,36.8,8253,11296,620,1321,40,101.8
PreconditioningB,2-Recover,309.45,36.8,8247,11287,614,1312,37,101.1
PreconditioningB,2-Recover,309.52,36.8,8239,11279,606,1304,46.7,90.6
PreconditioningB,2-Recover,309.58,36.8,8234,11273,601,1298,40.7,96.6
PreconditioningB,2-Recover,309.65,36.8,8227,11265,594,1290,37.7,96.6
PreconditioningB,2-Recover,309.72,36.8,8221,11257,588,1282,37,96.6
PreconditioningB,2-Recover,309.78,36.8,8215,11253,582,1278,37,92.1
PreconditioningB,2-Recover,309.85,36.8,8208,11244,575,1269,34.7,92.9
PreconditioningB,2-Recover,309.92,36.8,8202,11236,569,1261,40,102.6
PreconditioningB,2-Recover,309.98,36.8,8196,11229,563,1254,34.7,88.4
PreconditioningB,2-Recover,310.05,36.8,8190,11222,557,1247,33.9,92.1
PreconditioningB,2-Recover,310.12,36.8,8183,11214,550,1239,33.2,92.1
PreconditioningB,2-Recover,310.18,36.8,8178,11208,545,1233,33.9,89.1
PreconditioningB,2-Recover,310.25,36.8,8172,11201,539,1226,36.2,83.2
PreconditioningB,2-Recover,310.32,36.8,8165,11193,532,1218,39.2,77.2
PreconditioningB,2-Recover,310.38,36.8,8160,11187,527,1212,30.9,86.9
PreconditioningB,2-Recover,310.45,36.8,8154,11181,521,1206,33.2,85.4
PreconditioningB,2-Recover,310.52,36.8,8147,11174,514,1199,31.7,85.4
PreconditioningB,2-Recover,310.58,36.8,8143,11167,510,1192,31.7,85.4
PreconditioningB,2-Recover,310.65,36.8,8136,11159,503,1184,36.2,75.7
PreconditioningB,2-Recover,310.72,36.8,8129,11151,496,1176,29.4,81.7
PreconditioningB,2-Recover,310.78,36.8,8124,11145,491,1170,25.7,86.2
PreconditioningB,2-Recover,310.85,36.8,8118,11138,485,1163,27.9,83.2
PreconditioningB,2-Recover,310.92,36.8,8111,11130,478,1155,25.7,82.4
PreconditioningB,2-Recover,310.98,36.8,8106,11124,473,1149,26.4,83.9
PreconditioningB,2-Recover,311.05,36.8,8100,11117,467,1142,21.9,104.1
PreconditioningB,2-Recover,311.12,36.8,8095,11111,462,1136,24.2,85.4
PreconditioningB,2-Recover,311.18,36.8,8090,11103,457,1128,24.2,79.4
PreconditioningB,2-Recover,311.25,36.8,8084,11096,451,1121,25.7,81.7
PreconditioningB,2-Recover,311.32,36.8,8078,11089,445,1114,24.9,75.7
PreconditioningB,2-Recover,311.38,36.8,8073,11083,440,1108,24.9,75
PreconditioningB,2-Recover,311.45,36.8,8066,11075,433,1100,26.4,72
PreconditioningB,2-Recover,311.52,36.9,8060,11069,427,1094,18.2,104.1
PreconditioningB,2-Recover,311.58,36.9,8055,11064,422,1089,20.4,80.2
PreconditioningB,2-Recover,311.65,36.9,8049,11056,416,1081,21.9,74.2
PreconditioningB,2-Recover,311.72,36.9,8044,11048,411,1073,21.9,75
PreconditioningB,2-Recover,311.78,36.9,8039,11042,406,1067,24.2,74.2
PreconditioningB,2-Recover,311.85,36.9,8033,11036,400,1061,20.4,84.7
PreconditioningB,2-Recover,311.92,36.9,8028,11029,395,1054,25.7,66
PreconditioningB,2-Recover,311.98,36.9,8022,11023,389,1048,29.4,69
PreconditioningB,2-Recover,312.05,36.9,8016,11016,383,1041,23.4,71.2
PreconditioningB,2-Recover,312.12,36.9,8011,11008,378,1033,20.4,70.5
PreconditioningB,2-Recover,312.18,36.9,8005,11001,372,1026,20.4,72.7
PreconditioningB,2-Recover,312.25,36.9,8000,10993,367,1018,20.4,68.3
PreconditioningB,2-Recover,312.32,36.9,7994,10986,361,1011,20.4,60.8
PreconditioningB,2-Recover,312.38,36.9,7989,10979,356,1004,20.4,75
PreconditioningB,2-Recover,312.45,36.9,7983,10973,350,998,19.7,69.7
PreconditioningB,2-Recover,312.52,36.9,7978,10967,345,992,18.9,67.5
PreconditioningB,2-Recover,312.58,36.9,7973,10961,340,986,18.9,69.7
PreconditioningB,2-Recover,312.65,36.9,7968,10955,335,980,18.9,72.7
PreconditioningB,2-Recover,312.72,36.9,7962,10949,329,974,20.4,69.7
PreconditioningB,2-Recover,312.78,36.9,7959,10941,326,966,9.9,95.9
PreconditioningB,2-Recover,312.85,36.9,7956,10934,323,959,15.9,66.8
PreconditioningB,2-Recover,312.92,36.9,7951,10928,318,953,20.4,65.3
PreconditioningB,2-Recover,312.98,36.9,7946,10922,313,947,21.9,63
PreconditioningB,2-Recover,313.05,36.9,7941,10915,308,940,16.7,64.5
PreconditioningB,2-Recover,313.12,36.9,7935,10908,302,933,18.2,54.8
PreconditioningB,2-Recover,313.18,36.9,7931,10902,298,927,18.2,44.4
PreconditioningB,2-Recover,313.25,36.9,7926,10896,293,921,15.2,74.2
PreconditioningB,2-Recover,313.32,36.9,7920,10889,287,914,13.7,63.8
PreconditioningB,2-Recover,313.38,36.9,7916,10882,283,907,15.2,61.5
PreconditioningB,2-Recover,313.45,36.9,7911,10876,278,901,14.4,63.8
PreconditioningB,2-Recover,313.52,36.9,7905,10869,272,894,14.4,68.3
