SetName,Cycle,Time_S,Temperature,XSize_um,YSize_um,XDisplacement_um,YDisplacement_um,XForce_mN,YForce_mN
Hold,1-Hold,513.420,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,513.620,36.9,8935,11874,1934,4874,648.1,531.6
Hold,1-Hold,513.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,514.020,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,514.220,36.9,8935,11874,1934,4874,648.1,531.6
Hold,1-Hold,514.420,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,514.620,36.9,8935,11874,1934,4874,648.8,532.3
Hold,1-Hold,514.820,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,515.020,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,515.220,36.9,8935,11874,1934,4874,648.8,530.8
Hold,1-Hold,515.420,36.9,8935,11874,1934,4874,645.8,530.8
Hold,1-Hold,515.620,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,515.820,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,516.020,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,516.220,36.9,8935,11874,1934,4874,648.8,530.8
Hold,1-Hold,516.420,36.9,8935,11874,1934,4874,647.3,531.6
Hold,1-Hold,516.620,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,516.820,36.9,8935,11874,1934,4874,648.1,531.6
Hold,1-Hold,517.020,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,517.220,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,517.420,36.9,8935,11874,1934,4874,648.1,530.8
Hold,1-Hold,517.620,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,517.820,36.9,8935,11874,1934,4874,648.8,530.8
Hold,1-Hold,518.020,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,518.220,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,518.420,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,518.620,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,518.820,36.9,8935,11874,1934,4874,648.8,531.6
Hold,1-Hold,519.020,36.9,8935,11874,1934,4874,648.1,530.8
Hold,1-Hold,519.220,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,519.420,36.9,8935,11874,1934,4874,648.8,530.8
Hold,1-Hold,519.620,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,519.820,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,520.020,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,520.220,36.9,8935,11874,1934,4874,645.8,530.8
Hold,1-Hold,520.420,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,520.620,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,520.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,521.020,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,521.220,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,521.420,36.9,8935,11874,1934,4874,648.1,530.8
Hold,1-Hold,521.620,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,521.820,36.9,8935,11874,1934,4874,645.8,530.8
Hold,1-Hold,522.020,36.9,8935,11874,1934,4874,648.8,530.8
Hold,1-Hold,522.220,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,522.420,36.9,8935,11874,1934,4874,645.1,530.8
Hold,1-Hold,522.620,36.9,8935,11874,1934,4874,648.1,530.8
Hold,1-Hold,522.820,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,523.020,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,523.220,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,523.420,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,523.620,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,523.820,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,524.020,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,524.220,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,524.420,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,524.620,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,524.820,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,525.020,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,525.220,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,525.420,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,525.620,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,525.820,36.9,8935,11874,1934,4874,646.6,531.6
Hold,1-Hold,526.020,36.9,8935,11874,1934,4874,646.6,531.6
Hold,1-Hold,526.220,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,526.420,36.9,8935,11874,1934,4874,648.1,530.8
Hold,1-Hold,526.620,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,526.820,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,527.020,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,527.220,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,527.420,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,527.620,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,527.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,528.020,36.9,8935,11874,1934,4874,648.1,531.6
Hold,1-Hold,528.220,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,528.420,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,528.620,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,528.820,36.9,8935,11874,1934,4874,646.6,531.6
Hold,1-Hold,529.020,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,529.220,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,529.420,36.9,8935,11874,1934,4874,647.3,530.8
Hold,1-Hold,529.620,36.9,8935,11874,1934,4874,648.1,530.1
Hold,1-Hold,529.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,530.020,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,530.220,36.9,8935,11874,1934,4874,648.1,530.8
Hold,1-Hold,530.420,36.9,8935,11874,1934,4874,645.8,530.8
Hold,1-Hold,530.620,36.9,8935,11874,1934,4874,648.8,530.1
Hold,1-Hold,530.820,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,531.020,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,531.220,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,531.420,36.9,8935,11874,1934,4874,645.1,530.8
Hold,1-Hold,531.620,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,531.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,532.020,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,532.220,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,532.420,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,532.620,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,532.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,533.020,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,533.220,36.9,8935,11874,1934,4874,646.6,530.8
Hold,1-Hold,533.420,36.9,8935,11874,1934,4874,646.6,531.6
Hold,1-Hold,533.620,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,533.820,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,534.020,36.9,8935,11874,1934,4874,645.1,530.8
Hold,1-Hold,534.220,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,534.420,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,534.620,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,534.820,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,535.020,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,535.220,36.9,8935,11874,1934,4874,645.1,529.3
Hold,1-Hold,535.420,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,535.620,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,535.820,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,536.020,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,536.220,36.9,8935,11874,1934,4874,645.8,530.8
Hold,1-Hold,536.420,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,536.620,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,536.820,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,537.020,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,537.220,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,537.420,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,537.620,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,537.820,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,538.020,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,538.220,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,538.420,36.9,8935,11874,1934,4874,644.3,530.8
Hold,1-Hold,538.620,36.9,8935,11874,1934,4874,646.6,530.1
Hold,1-Hold,538.820,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,539.020,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,539.220,36.9,8935,11874,1934,4874,647.3,530.1
Hold,1-Hold,539.420,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,539.620,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,539.820,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,540.020,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,540.220,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,540.420,36.9,8935,11874,1934,4874,645.8,530.8
Hold,1-Hold,540.620,36.9,8935,11874,1934,4874,645.8,530.1
Hold,1-Hold,540.820,36.9,8935,11874,1934,4874,645.8,529.3
Hold,1-Hold,541.020,36.9,8935,11874,1934,4874,645.1,529.3
Hold,1-Hold,541.220,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,541.420,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,541.620,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,541.820,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,542.020,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,542.220,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,542.420,36.9,8935,11874,1934,4874,645.8,529.3
Hold,1-Hold,542.620,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,542.820,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,543.020,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,543.220,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,543.420,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,543.620,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,543.820,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,544.020,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,544.220,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,544.420,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,544.620,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,544.820,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,545.020,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,545.220,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,545.420,36.9,8935,11874,1934,4874,645.1,530.1
Hold,1-Hold,545.620,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,545.820,36.9,8935,11874,1934,4874,645.1,529.3
Hold,1-Hold,546.020,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,546.220,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,546.420,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,546.620,36.9,8935,11874,1934,4874,644.3,530.1
Hold,1-Hold,546.820,36.9,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,547.020,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,547.220,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,547.420,36.9,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,547.620,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,547.820,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,548.020,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,548.220,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,548.420,36.9,8935,11874,1934,4874,645.1,529.3
Hold,1-Hold,548.620,36.9,8935,11874,1934,4874,642.8,530.1
Hold,1-Hold,548.820,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,549.020,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,549.220,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,549.420,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,549.620,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,549.820,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,550.020,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,550.220,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,550.420,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,550.620,36.9,8935,11874,1934,4874,643.5,527.8
Hold,1-Hold,550.820,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,551.020,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,551.220,36.9,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,551.420,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,551.620,36.9,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,551.820,36.9,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,552.020,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,552.220,36.9,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,552.420,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,552.620,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,552.820,36.9,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,553.020,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,553.220,36.9,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,553.420,36.9,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,553.620,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,553.820,36.9,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,554.020,36.9,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,554.220,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,554.420,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,554.620,36.9,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,554.820,36.9,8935,11874,1934,4874,645.1,529.3
Hold,1-Hold,555.020,36.9,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,555.220,36.9,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,555.420,36.9,8935,11874,1934,4874,643.5,527.8
Hold,1-Hold,555.620,36.9,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,555.820,36.9,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,556.020,36.9,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,556.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,556.420,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,556.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,556.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,557.020,37,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,557.220,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,557.420,37,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,557.620,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,557.820,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,558.020,37,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,558.220,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,558.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,558.620,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,558.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,559.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,559.220,37,8935,11874,1934,4874,644.3,529.3
Hold,1-Hold,559.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,559.620,37,8935,11874,1934,4874,645.1,528.6
Hold,1-Hold,559.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,560.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,560.220,37,8935,11874,1934,4874,643.5,527.8
Hold,1-Hold,560.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,560.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,560.820,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,561.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,561.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,561.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,561.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,561.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,562.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,562.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,562.420,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,562.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,562.820,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,563.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,563.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,563.420,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,563.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,563.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,564.020,37,8935,11874,1934,4874,643.5,527.8
Hold,1-Hold,564.220,37,8935,11874,1934,4874,642.8,530.1
Hold,1-Hold,564.420,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,564.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,564.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,565.020,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,565.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,565.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,565.620,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,565.820,37,8935,11874,1934,4874,642.8,530.1
Hold,1-Hold,566.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,566.220,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,566.420,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,566.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,566.820,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,567.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,567.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,567.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,567.620,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,567.820,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,568.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,568.220,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,568.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,568.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,568.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,569.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,569.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,569.420,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,569.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,569.820,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,570.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,570.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,570.420,37,8935,11874,1934,4874,642.0,529.3
Hold,1-Hold,570.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,570.820,37,8935,11874,1934,4874,644.3,528.6
Hold,1-Hold,571.020,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,571.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,571.420,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,571.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,571.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,572.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,572.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,572.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,572.620,37,8935,11874,1934,4874,642.0,527.8
Hold,1-Hold,572.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,573.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,573.220,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,573.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,573.620,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,573.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,574.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,574.220,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,574.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,574.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,574.820,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,575.020,37,8935,11874,1934,4874,642.8,530.1
Hold,1-Hold,575.220,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,575.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,575.620,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,575.820,37,8935,11874,1934,4874,642.0,528.6
Hold,1-Hold,576.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,576.220,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,576.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,576.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,576.820,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,577.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,577.220,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,577.420,37,8935,11874,1934,4874,642.0,528.6
Hold,1-Hold,577.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,577.820,37,8935,11874,1934,4874,642.8,530.1
Hold,1-Hold,578.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,578.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,578.420,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,578.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,578.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,579.020,37,8935,11874,1934,4874,642.0,528.6
Hold,1-Hold,579.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,579.420,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,579.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,579.820,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,580.020,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,580.220,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,580.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,580.620,37,8935,11874,1934,4874,642.0,528.6
Hold,1-Hold,580.820,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,581.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,581.220,37,8935,11874,1934,4874,642.0,529.3
Hold,1-Hold,581.420,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,581.620,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,581.820,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,582.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,582.220,37,8935,11874,1934,4874,641.3,528.6
Hold,1-Hold,582.420,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,582.620,37,8935,11874,1934,4874,642.0,529.3
Hold,1-Hold,582.820,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,583.020,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,583.220,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,583.420,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,583.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,583.820,37,8935,11874,1934,4874,642.0,528.6
Hold,1-Hold,584.020,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,584.220,37,8935,11874,1934,4874,643.5,528.6
Hold,1-Hold,584.420,37,8935,11874,1934,4874,642.0,527.8
Hold,1-Hold,584.620,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,584.820,37,8935,11874,1934,4874,642.8,528.6
Hold,1-Hold,585.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,585.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,585.420,37,8935,11874,1934,4874,642.0,527.8
Hold,1-Hold,585.620,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,585.820,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,586.020,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,586.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,586.420,37,8935,11874,1934,4874,642.0,529.3
Hold,1-Hold,586.620,37,8935,11874,1934,4874,642.8,529.3
Hold,1-Hold,586.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,587.020,37,8935,11874,1934,4874,642.0,527.8
Hold,1-Hold,587.220,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,587.420,37,8935,11874,1934,4874,643.5,530.1
Hold,1-Hold,587.620,37,8935,11874,1934,4874,642.8,527.8
Hold,1-Hold,587.820,37,8935,11874,1934,4874,643.5,529.3
Hold,1-Hold,588.020,37,8935,11874,1934,4874,642.8,527.8
Hold,1-Hold,588.220,37,8935,11874,1934,4874,642.8,529.3
